run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,base,ex14_2_3.bch,2.67321e-08,422,0.516971,NA,NA,1,0,0,0,0,0
2,base,ex14_2_3.bch,5.84628e-08,526,0.608759,NA,NA,1,0,0,0,0,0
3,base,ex14_2_3.bch,2.01653e-08,480,0.626319,NA,NA,1,0,0,0,0,0
4,base,ex14_2_3.bch,2.34107e-08,572,0.634154,NA,NA,1,0,0,0,0,0
0,base,ex14_2_3.bch,1.17194e-09,606,0.685128,NA,NA,1,0,0,0,0,0
1,base,ex14_2_3.bch,3.12165e-09,548,0.688711,NA,NA,1,0,0,0,0,0
7,base,ex14_2_3.bch,6.43676e-08,440,0.529921,NA,NA,1,0,0,0,0,0
6,base,ex14_2_3.bch,3.80855e-08,594,0.700906,NA,NA,1,0,0,0,0,0
9,base,ex14_2_3.bch,3.72784e-08,532,0.628197,NA,NA,1,0,0,0,0,0
8,base,ex14_2_3.bch,3.12165e-09,548,0.685597,NA,NA,1,0,0,0,0,0
