run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
4,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
5,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
1,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
0,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
3,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
6,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
8,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
7,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
9,vol_k,ex6_1_4.bch,0,-1,0,NA,NA,0,0,0,0,0,0
