run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k_rand,ex5_3_2.bch,1.86416,40,0.166627,NA,NA,1,32,0,32,32,0
2,vol_k_rand,ex5_3_2.bch,1.86416,40,0.172118,NA,NA,1,31,0,31,32,1
5,vol_k_rand,ex5_3_2.bch,1.86416,40,0.184641,NA,NA,1,34,0,34,34,0
3,vol_k_rand,ex5_3_2.bch,1.86416,38,0.18711,NA,NA,1,30,0,30,31,1
1,vol_k_rand,ex5_3_2.bch,1.86416,40,0.194886,NA,NA,1,34,0,34,35,1
4,vol_k_rand,ex5_3_2.bch,1.86588,56,0.229245,NA,NA,1,47,0,47,48,1
6,vol_k_rand,ex5_3_2.bch,1.86416,44,0.166021,NA,NA,1,33,0,33,34,1
7,vol_k_rand,ex5_3_2.bch,1.86416,48,0.180238,NA,NA,1,39,0,39,39,0
9,vol_k_rand,ex5_3_2.bch,1.86416,40,0.168327,NA,NA,1,32,0,32,33,1
8,vol_k_rand,ex5_3_2.bch,1.86416,44,0.185741,NA,NA,1,39,0,39,40,1
